feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=1.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
356,5.27144121,0.01151152,5.28295273,0.01480742,0.00003234,0.01483976
357,5.28624108,0.01154052,5.29778160,0.01480740,0.00003233,0.01483973
358,5.30104095,0.01156952,5.31261047,0.01480738,0.00003232,0.01483970
359,5.31584082,0.01159852,5.32743934,0.01480736,0.00003231,0.01483967
360,5.33064069,0.01162752,5.34226821,0.01480734,0.00003230,0.01483964
361,5.34544056,0.01165652,5.35709708,0.01480732,0.00003229,0.01483961
362,5.36024043,0.01168552,5.37192595,0.01480730,0.00003229,0.01483958
363,5.37504030,0.01171452,5.38675482,0.01480728,0.00003228,0.01483955
364,5.38984017,0.01174352,5.40158369,0.01480726,0.00003227,0.01483952
365,5.40464004,0.01177252,5.41641256,0.01480724,0.00003226,0.01483949
366,5.41943991,0.01180152,5.43124143,0.01480722,0.00003225,0.01483946
367,5.43423978,0.01183052,5.44607030,0.01480720,0.00003224,0.01483943
368,5.44903965,0.01185952,5.46089917,0.01480718,0.00003223,0.01483940
369,5.46383952,0.01188852,5.47572804,0.01480716,0.00003222,0.01483938
370,5.47863939,0.01191752,5.49055691,0.01480714,0.00003221,0.01483935
371,5.49343926,0.01194652,5.50538578,0.01480712,0.00003221,0.01483932
372,5.50823913,0.01197552,5.52021465,0.01480710,0.00003220,0.01483929
373,5.52303900,0.01200452,5.53504352,0.01480708,0.00003219,0.01483926
374,5.53783887,0.01203352,5.54987239,0.01480706,0.00003218,0.01483924
375,5.55263874,0.01206252,5.56470126,0.01480704,0.00003217,0.01483921
376,5.56743861,0.01209152,5.57953013,0.01480702,0.00003216,0.01483918
377,5.58223848,0.01212052,5.59435900,0.01480700,0.00003215,0.01483915
378,5.59703835,0.01214952,5.60918787,0.01480698,0.00003215,0.01483913
379,5.61183822,0.01217852,5.62401674,0.01480697,0.00003214,0.01483910
380,5.62663809,0.01220752,5.63884561,0.01480695,0.00003213,0.01483907
381,5.64143796,0.01223652,5.65367448,0.01480693,0.00003212,0.01483905
382,5.65623783,0.01226552,5.66850335,0.01480691,0.00003211,0.01483902
383,5.67103770,0.01229452,5.68333222,0.01480689,0.00003211,0.01483899
384,5.68583757,0.01232352,5.69816109,0.01480687,0.00003210,0.01483897
385,5.70063744,0.01235252,5.71298996,0.01480686,0.00003209,0.01483894
386,5.71543731,0.01238152,5.72781883,0.01480684,0.00003208,0.01483891
387,5.73023718,0.01241052,5.74264770,0.01480682,0.00003207,0.01483889
388,5.74503705,0.01243952,5.75747657,0.01480680,0.00003207,0.01483886
389,5.75983692,0.01246852,5.77230544,0.01480678,0.00003206,0.01483884
390,5.77463679,0.01249752,5.78713431,0.01480677,0.00003205,0.01483881
391,5.78943666,0.01252652,5.80196318,0.01480675,0.00003204,0.01483879
392,5.80423653,0.01255552,5.81679205,0.01480673,0.00003203,0.01483876
393,5.81903640,0.01258452,5.83162092,0.01480671,0.00003203,0.01483874
394,5.83383627,0.01261352,5.84644979,0.01480670,0.00003202,0.01483871
395,5.84863614,0.01264252,5.86127866,0.01480668,0.00003201,0.01483869
396,5.86343601,0.01267152,5.87610753,0.01480666,0.00003200,0.01483866
397,5.87823588,0.01270052,5.89093640,0.01480664,0.00003200,0.01483864
398,5.89303575,0.01272952,5.90576527,0.01480663,0.00003199,0.01483861
399,5.90783562,0.01275852,5.92059414,0.01480661,0.00003198,0.01483859
400,5.92263549,0.01278752,5.93542301,0.01480659,0.00003197,0.01483856
401,5.93743536,0.01281652,5.95025188,0.01480658,0.00003197,0.01483854
402,5.95223523,0.01284552,5.96508075,0.01480656,0.00003196,0.01483851
403,5.96703510,0.01287452,5.97990962,0.01480654,0.00003195,0.01483849
404,5.98183497,0.01290352,5.99473849,0.01480653,0.00003194,0.01483847
405,5.99663484,0.01293252,6.00956736,0.01480651,0.00003194,0.01483844
406,6.01143471,0.01296152,6.02439623,0.01480649,0.00003193,0.01483842
407,6.02623458,0.01299052,6.03922510,0.01480648,0.00003192,0.01483840
408,6.04103445,0.01301952,6.05405397,0.01480646,0.00003192,0.01483837
409,6.05583432,0.01304852,6.06888284,0.01480645,0.00003191,0.01483835
410,6.07063419,0.01307752,6.08371171,0.01480643,0.00003190,0.01483833
411,6.08543406,0.01310652,6.09854058,0.01480641,0.00003189,0.01483830
412,6.10023393,0.01313552,6.11336945,0.01480640,0.00003189,0.01483828
413,6.11503380,0.01316452,6.12819832,0.01480638,0.00003188,0.01483826
414,6.12983367,0.01319352,6.14302719,0.01480637,0.00003187,0.01483823
415,6.14463354,0.01322252,6.15785606,0.01480635,0.00003187,0.01483821
416,6.15943341,0.01325152,6.17268493,0.01480634,0.00003186,0.01483819
417,6.17423328,0.01328052,6.18751380,0.01480632,0.00003185,0.01483817
418,6.18903315,0.01330952,6.20234267,0.01480630,0.00003185,0.01483815
419,6.20383302,0.01333852,6.21717154,0.01480629,0.00003184,0.01483812
420,6.21863289,0.01336752,6.23200041,0.01480627,0.00003183,0.01483810
421,6.23343276,0.01339652,6.24682928,0.01480626,0.00003183,0.01483808
422,6.24823263,0.01342552,6.26165815,0.01480624,0.00003182,0.01483806
423,6.26303250,0.01345452,6.27648702,0.01480623,0.00003181,0.01483804
424,6.27783237,0.01348352,6.29131589,0.01480621,0.00003181,0.01483801
425,6.29263224,0.01351252,6.30614476,0.01480620,0.00003180,0.01483799
426,6.30743211,0.01354152,6.32097363,0.01480618,0.00003179,0.01483797
427,6.32223198,0.01357052,6.33580250,0.01480617,0.00003179,0.01483795
428,6.33703185,0.01359952,6.35063137,0.01480615,0.00003178,0.01483793
429,6.35183172,0.01362852,6.36546024,0.01480614,0.00003177,0.01483791
430,6.36663159,0.01365752,6.38028911,0.01480612,0.00003177,0.01483789
431,6.38143146,0.01368652,6.39511798,0.01480611,0.00003176,0.01483787
432,6.39623133,0.01371552,6.40994685,0.01480610,0.00003175,0.01483784
433,6.41103120,0.01374452,6.42477572,0.01480608,0.00003175,0.01483782
434,6.42583107,0.01377352,6.43960459,0.01480607,0.00003174,0.01483780
435,6.44063094,0.01380252,6.45443346,0.01480605,0.00003173,0.01483778
436,6.45543081,0.01383152,6.46926233,0.01480604,0.00003173,0.01483776
437,6.47023068,0.01386052,6.48409120,0.01480602,0.00003172,0.01483774
438,6.48503055,0.01388952,6.49892007,0.01480601,0.00003172,0.01483772
439,6.49983042,0.01391852,6.51374894,0.01480600,0.00003171,0.01483770
440,6.51463029,0.01394752,6.52857781,0.01480598,0.00003170,0.01483768
441,6.52943016,0.01397652,6.54340668,0.01480597,0.00003170,0.01483766
442,6.54423003,0.01400552,6.55823555,0.01480596,0.00003169,0.01483764
443,6.55902990,0.01403452,6.57306442,0.01480594,0.00003169,0.01483762
444,6.57382977,0.01406352,6.58789329,0.01480593,0.00003168,0.01483760
445,6.58862964,0.01409252,6.60272216,0.01480591,0.00003167,0.01483758
446,6.60342951,0.01412152,6.61755103,0.01480590,0.00003167,0.01483756
447,6.61822938,0.01415052,6.63237990,0.01480589,0.00003166,0.01483754
448,6.63302925,0.01417952,6.64720877,0.01480587,0.00003166,0.01483752
449,6.64782912,0.01420852,6.66203764,0.01480586,0.00003165,0.01483751
450,6.66262899,0.01423752,6.67686651,0.01480585,0.00003164,0.01483749
451,6.67742886,0.01426652,6.69169538,0.01480583,0.00003164,0.01483747
452,6.69222873,0.01429552,6.70652425,0.01480582,0.00003163,0.01483745
453,6.70702860,0.01432452,6.72135312,0.01480581,0.00003163,0.01483743
454,6.72182847,0.01435352,6.73618199,0.01480579,0.00003162,0.01483741
455,6.73662834,0.01438252,6.75101086,0.01480578,0.00003161,0.01483739
456,6.75142821,0.01441152,6.76583973,0.01480577,0.00003161,0.01483737
457,6.76622808,0.01444052,6.78066860,0.01480576,0.00003160,0.01483735
458,6.78102795,0.01446952,6.79549747,0.01480574,0.00003160,0.01483734
459,6.79582782,0.01449852,6.81032634,0.01480573,0.00003159,0.01483732
460,6.81062769,0.01452752,6.82515521,0.01480572,0.00003159,0.01483730
461,6.82542756,0.01455652,6.83998408,0.01480570,0.00003158,0.01483728
462,6.84022743,0.01458552,6.85481295,0.01480569,0.00003158,0.01483726
463,6.85502730,0.01461452,6.86964182,0.01480568,0.00003157,0.01483724
464,6.86982717,0.01464352,6.88447069,0.01480567,0.00003156,0.01483723
465,6.88462704,0.01467252,6.89929956,0.01480565,0.00003156,0.01483721
466,6.89942691,0.01470152,6.91412843,0.01480564,0.00003155,0.01483719
467,6.91422678,0.01473052,6.92895730,0.01480563,0.00003155,0.01483717
468,6.92902665,0.01475952,6.94378617,0.01480562,0.00003154,0.01483715
469,6.94382652,0.01478852,6.95861504,0.01480561,0.00003154,0.01483714
470,6.95862639,0.01481752,6.97344391,0.01480559,0.00003153,0.01483712
471,6.97342626,0.01484652,6.98827278,0.01480558,0.00003153,0.01483710
472,6.98822613,0.01487552,7.00310165,0.01480557,0.00003152,0.01483708
473,7.00302600,0.01490452,7.01793052,0.01480556,0.00003152,0.01483707
474,7.01782587,0.01493352,7.03275939,0.01480554,0.00003151,0.01483705
475,7.03262574,0.01496252,7.04758826,0.01480553,0.00003151,0.01483703
476,7.04742561,0.01499152,7.06241713,0.01480552,0.00003150,0.01483702
477,7.06222548,0.01502052,7.07724600,0.01480551,0.00003149,0.01483700
478,7.07702535,0.01504952,7.09207487,0.01480550,0.00003149,0.01483698
479,7.09182522,0.01507852,7.10690374,0.01480549,0.00003148,0.01483696
480,7.10662509,0.01510752,7.12173261,0.01480547,0.00003148,0.01483695
481,7.12142496,0.01513652,7.13656148,0.01480546,0.00003147,0.01483693
482,7.13622483,0.01516552,7.15139035,0.01480545,0.00003147,0.01483691
483,7.15102470,0.01519452,7.16621922,0.01480544,0.00003146,0.01483690
484,7.16582457,0.01522352,7.18104809,0.01480543,0.00003146,0.01483688
485,7.18062444,0.01525252,7.19587696,0.01480542,0.00003145,0.01483686
486,7.19542431,0.01528152,7.21070583,0.01480540,0.00003145,0.01483685
487,7.21022418,0.01531052,7.22553470,0.01480539,0.00003144,0.01483683
488,7.22502405,0.01533952,7.24036357,0.01480538,0.00003144,0.01483682
489,7.23982392,0.01536852,7.25519244,0.01480537,0.00003143,0.01483680
490,7.25462379,0.01539752,7.27002131,0.01480536,0.00003143,0.01483678
491,7.26942366,0.01542652,7.28485018,0.01480535,0.00003142,0.01483677
492,7.28422353,0.01545552,7.29967905,0.01480534,0.00003142,0.01483675
493,7.29902340,0.01548452,7.31450792,0.01480533,0.00003141,0.01483674
494,7.31382327,0.01551352,7.32933679,0.01480532,0.00003141,0.01483672
495,7.32862314,0.01554252,7.34416566,0.01480530,0.00003140,0.01483670
496,7.34342301,0.01557152,7.35899453,0.01480529,0.00003140,0.01483669
497,7.35822288,0.01560052,7.37382340,0.01480528,0.00003139,0.01483667
498,7.37302275,0.01562952,7.38865227,0.01480527,0.00003139,0.01483666
499,7.38782262,0.01565852,7.40348114,0.01480526,0.00003138,0.01483664
500,7.40262249,0.01568752,7.41831001,0.01480525,0.00003138,0.01483663
501,7.41742236,0.01571652,7.43313888,0.01480524,0.00003138,0.01483661
502,7.43222223,0.01574552,7.44796775,0.01480523,0.00003137,0.01483659
503,7.44702210,0.01577452,7.46279662,0.01480522,0.00003137,0.01483658
504,7.46182197,0.01580352,7.47762549,0.01480521,0.00003136,0.01483656
505,7.47662184,0.01583252,7.49245436,0.01480520,0.00003136,0.01483655
506,7.49142171,0.01586152,7.50728323,0.01480519,0.00003135,0.01483653
507,7.50622158,0.01589052,7.52211210,0.01480518,0.00003135,0.01483652
508,7.52102145,0.01591952,7.53694097,0.01480517,0.00003134,0.01483650
509,7.53582132,0.01594852,7.55176984,0.01480515,0.00003134,0.01483649
510,7.55062119,0.01597752,7.56659871,0.01480514,0.00003133,0.01483647
511,7.56542106,0.01600652,7.58142758,0.01480513,0.00003133,0.01483646
512,7.58022093,0.01603552,7.59625645,0.01480512,0.00003132,0.01483644
513,7.59502080,0.01606452,7.61108532,0.01480511,0.00003132,0.01483643
514,7.60982067,0.01609352,7.62591419,0.01480510,0.00003132,0.01483641
515,7.62462054,0.01612252,7.64074306,0.01480509,0.00003131,0.01483640
516,7.63942041,0.01615152,7.65557193,0.01480508,0.00003131,0.01483638
517,7.65422028,0.01618052,7.67040080,0.01480507,0.00003130,0.01483637
518,7.66902015,0.01620952,7.68522967,0.01480506,0.00003130,0.01483636
519,7.68382002,0.01623852,7.70005854,0.01480505,0.00003129,0.01483634
520,7.69861989,0.01626752,7.71488741,0.01480504,0.00003129,0.01483633
521,7.71341976,0.01629652,7.72971628,0.01480503,0.00003128,0.01483631
522,7.72821963,0.01632552,7.74454515,0.01480502,0.00003128,0.01483630
523,7.74301950,0.01635452,7.75937402,0.01480501,0.00003128,0.01483628
524,7.75781937,0.01638352,7.77420289,0.01480500,0.00003127,0.01483627
525,7.77261924,0.01641252,7.78903176,0.01480499,0.00003127,0.01483626
526,7.78741911,0.01644152,7.80386063,0.01480498,0.00003126,0.01483624
527,7.80221898,0.01647052,7.81868950,0.01480497,0.00003126,0.01483623
528,7.81701885,0.01649952,7.83351837,0.01480496,0.00003125,0.01483621
529,7.83181872,0.01652852,7.84834724,0.01480496,0.00003125,0.01483620
530,7.84661859,0.01655752,7.86317611,0.01480495,0.00003125,0.01483619
531,7.86141846,0.01658652,7.87800498,0.01480494,0.00003124,0.01483617
532,7.87621833,0.01661552,7.89283385,0.01480493,0.00003124,0.01483616
533,7.89101820,0.01664452,7.90766272,0.01480492,0.00003123,0.01483615
534,7.90581807,0.01667352,7.92249159,0.01480491,0.00003123,0.01483613
535,7.92061794,0.01670252,7.93732046,0.01480490,0.00003122,0.01483612
536,7.93541781,0.01673152,7.95214933,0.01480489,0.00003122,0.01483610
537,7.95021768,0.01676052,7.96697820,0.01480488,0.00003122,0.01483609
538,7.96501755,0.01678952,7.98180707,0.01480487,0.00003121,0.01483608
539,7.97981742,0.01681852,7.99663594,0.01480486,0.00003121,0.01483606
540,7.99461729,0.01684752,8.01146481,0.01480485,0.00003120,0.01483605
541,8.00941716,0.01687652,8.02629368,0.01480484,0.00003120,0.01483604
542,8.02421703,0.01690552,8.04112255,0.01480483,0.00003120,0.01483602
543,8.03901690,0.01693452,8.05595142,0.01480482,0.00003119,0.01483601
544,8.05381677,0.01696352,8.07078029,0.01480482,0.00003119,0.01483600
545,8.06861664,0.01699252,8.08560916,0.01480481,0.00003118,0.01483599
546,8.08341651,0.01702152,8.10043803,0.01480480,0.00003118,0.01483597
547,8.09821638,0.01705052,8.11526690,0.01480479,0.00003118,0.01483596
548,8.11301625,0.01707952,8.13009577,0.01480478,0.00003117,0.01483595
549,8.12781612,0.01710852,8.14492464,0.01480477,0.00003117,0.01483593
550,8.14261599,0.01713752,8.15975351,0.01480476,0.00003116,0.01483592
551,8.15741586,0.01716652,8.17458238,0.01480475,0.00003116,0.01483591
552,8.17221573,0.01719552,8.18941125,0.01480474,0.00003116,0.01483589
553,8.18701560,0.01722452,8.20424012,0.01480473,0.00003115,0.01483588
554,8.20181547,0.01725352,8.21906899,0.01480473,0.00003115,0.01483587
555,8.21661534,0.01728252,8.23389786,0.01480472,0.00003114,0.01483586
556,8.23141521,0.01731152,8.24872673,0.01480471,0.00003114,0.01483584
557,8.24621508,0.01734052,8.26355560,0.01480470,0.00003114,0.01483583
558,8.26101495,0.01736952,8.27838447,0.01480469,0.00003113,0.01483582
559,8.27581482,0.01739852,8.29321334,0.01480468,0.00003113,0.01483581
560,8.29061469,0.01742752,8.30804221,0.01480467,0.00003113,0.01483579
561,8.30541456,0.01745652,8.32287108,0.01480467,0.00003112,0.01483578
562,8.32021443,0.01748552,8.33769995,0.01480466,0.00003112,0.01483577
563,8.33501430,0.01751452,8.35252882,0.01480465,0.00003111,0.01483576
564,8.34981417,0.01754352,8.36735769,0.01480464,0.00003111,0.01483575
565,8.36461404,0.01757252,8.38218656,0.01480463,0.00003111,0.01483573
566,8.37941391,0.01760152,8.39701543,0.01480462,0.00003110,0.01483572
567,8.39421378,0.01763052,8.41184430,0.01480461,0.00003110,0.01483571
568,8.40901365,0.01765952,8.42667317,0.01480461,0.00003110,0.01483570
569,8.42381352,0.01768852,8.44150204,0.01480460,0.00003109,0.01483569
570,8.43861339,0.01771752,8.45633091,0.01480459,0.00003109,0.01483567
571,8.45341326,0.01774652,8.47115978,0.01480458,0.00003108,0.01483566
572,8.46821313,0.01777552,8.48598865,0.01480457,0.00003108,0.01483565
573,8.48301300,0.01780452,8.50081752,0.01480457,0.00003108,0.01483564
574,8.49781287,0.01783352,8.51564639,0.01480456,0.00003107,0.01483563
575,8.51261274,0.01786252,8.53047526,0.01480455,0.00003107,0.01483561
576,8.52741261,0.01789152,8.54530413,0.01480454,0.00003107,0.01483560
577,8.54221248,0.01792052,8.56013300,0.01480453,0.00003106,0.01483559
578,8.55701235,0.01794952,8.57496187,0.01480452,0.00003106,0.01483558
579,8.57181222,0.01797852,8.58979074,0.01480452,0.00003106,0.01483557
580,8.58661209,0.01800752,8.60461961,0.01480451,0.00003105,0.01483556
581,8.60141196,0.01803652,8.61944848,0.01480450,0.00003105,0.01483554
582,8.61621183,0.01806552,8.63427735,0.01480449,0.00003105,0.01483553
583,8.63101170,0.01809452,8.64910622,0.01480448,0.00003104,0.01483552
584,8.64581157,0.01812352,8.66393509,0.01480448,0.00003104,0.01483551
585,8.66061144,0.01815252,8.67876396,0.01480447,0.00003103,0.01483550
586,8.67541131,0.01818152,8.69359283,0.01480446,0.00003103,0.01483549
587,8.69021118,0.01821052,8.70842170,0.01480445,0.00003103,0.01483548
588,8.70501105,0.01823952,8.72325057,0.01480445,0.00003102,0.01483547
589,8.71981092,0.01826852,8.73807944,0.01480444,0.00003102,0.01483545
590,8.73461079,0.01829752,8.75290831,0.01480443,0.00003102,0.01483544
591,8.74941066,0.01832652,8.76773718,0.01480442,0.00003101,0.01483543
592,8.76421053,0.01835552,8.78256605,0.01480441,0.00003101,0.01483542
593,8.77901040,0.01838452,8.79739492,0.01480441,0.00003101,0.01483541
594,8.79381027,0.01841352,8.81222379,0.01480440,0.00003100,0.01483540
595,8.80861014,0.01844252,8.82705266,0.01480439,0.00003100,0.01483539
596,8.82341001,0.01847152,8.84188153,0.01480438,0.00003100,0.01483538
597,8.83820988,0.01850052,8.85671040,0.01480438,0.00003099,0.01483537
598,8.85300975,0.01852952,8.87153927,0.01480437,0.00003099,0.01483535
599,8.86780962,0.01855852,8.88636814,0.01480436,0.00003099,0.01483534
600,8.88260949,0.01858752,8.90119701,0.01480435,0.00003098,0.01483533
601,8.89740936,0.01861652,8.91602588,0.01480435,0.00003098,0.01483532
602,8.91220923,0.01864552,8.93085475,0.01480434,0.00003098,0.01483531
603,8.92700910,0.01867452,8.94568362,0.01480433,0.00003097,0.01483530
604,8.94180897,0.01870352,8.96051249,0.01480432,0.00003097,0.01483529
605,8.95660884,0.01873252,8.97534136,0.01480432,0.00003097,0.01483528
606,8.97140871,0.01876152,8.99017023,0.01480431,0.00003096,0.01483527
607,8.98620858,0.01879052,9.00499910,0.01480430,0.00003096,0.01483526
608,9.00100845,0.01881952,9.01982797,0.01480430,0.00003096,0.01483525
609,9.01580832,0.01884852,9.03465684,0.01480429,0.00003095,0.01483524
610,9.03060819,0.01887752,9.04948571,0.01480428,0.00003095,0.01483523
611,9.04540806,0.01890652,9.06431458,0.01480427,0.00003095,0.01483522
612,9.06020793,0.01893552,9.07914345,0.01480427,0.00003095,0.01483521
613,9.07500780,0.01896452,9.09397232,0.01480426,0.00003094,0.01483520
614,9.08980767,0.01899352,9.10880119,0.01480425,0.00003094,0.01483519
615,9.10460754,0.01902252,9.12363006,0.01480424,0.00003094,0.01483518
616,9.11940741,0.01905152,9.13845893,0.01480424,0.00003093,0.01483517
617,9.13420728,0.01908052,9.15328780,0.01480423,0.00003093,0.01483516
618,9.14900715,0.01910952,9.16811667,0.01480422,0.00003093,0.01483515
619,9.16380702,0.01913852,9.18294554,0.01480422,0.00003092,0.01483514
620,9.17860689,0.01916752,9.19777441,0.01480421,0.00003092,0.01483513
621,9.19340676,0.01919652,9.21260328,0.01480420,0.00003092,0.01483511
622,9.20820663,0.01922552,9.22743215,0.01480420,0.00003091,0.01483510
623,9.22300650,0.01925452,9.24226102,0.01480419,0.00003091,0.01483509
624,9.23780637,0.01928352,9.25708989,0.01480418,0.00003091,0.01483508
625,9.25260624,0.01931252,9.27191876,0.01480417,0.00003091,0.01483508
626,9.26740611,0.01934152,9.28674763,0.01480417,0.00003090,0.01483507
627,9.28220598,0.01937052,9.30157650,0.01480416,0.00003090,0.01483506
628,9.29700585,0.01939952,9.31640537,0.01480415,0.00003090,0.01483505
629,9.31180572,0.01942852,9.33123424,0.01480415,0.00003089,0.01483504
630,9.32660559,0.01945752,9.34606311,0.01480414,0.00003089,0.01483503
631,9.34140546,0.01948652,9.36089198,0.01480413,0.00003089,0.01483502
632,9.35620533,0.01951552,9.37572085,0.01480413,0.00003088,0.01483501
633,9.37100520,0.01954452,9.39054972,0.01480412,0.00003088,0.01483500
634,9.38580507,0.01957352,9.40537859,0.01480411,0.00003088,0.01483499
635,9.40060494,0.01960252,9.42020746,0.01480411,0.00003088,0.01483498
636,9.41540481,0.01963152,9.43503633,0.01480410,0.00003087,0.01483497
637,9.43020468,0.01966052,9.44986520,0.01480409,0.00003087,0.01483496
638,9.44500455,0.01968952,9.46469407,0.01480409,0.00003087,0.01483495
639,9.45980442,0.01971852,9.47952294,0.01480408,0.00003086,0.01483494
640,9.47460429,0.01974752,9.49435181,0.01480407,0.00003086,0.01483493
641,9.48940416,0.01977652,9.50918068,0.01480407,0.00003086,0.01483492
642,9.50420403,0.01980552,9.52400955,0.01480406,0.00003085,0.01483491
643,9.51900390,0.01983452,9.53883842,0.01480405,0.00003085,0.01483490
644,9.53380377,0.01986352,9.55366729,0.01480405,0.00003085,0.01483489
645,9.54860364,0.01989252,9.56849616,0.01480404,0.00003085,0.01483488
646,9.56340351,0.01992152,9.58332503,0.01480404,0.00003084,0.01483487
647,9.57820338,0.01995052,9.59815390,0.01480403,0.00003084,0.01483486
648,9.59300325,0.01997952,9.61298277,0.01480402,0.00003084,0.01483485
649,9.60780312,0.02000852,9.62781164,0.01480402,0.00003083,0.01483485
650,9.62260299,0.02003752,9.64264051,0.01480401,0.00003083,0.01483484
651,9.63740286,0.02006652,9.65746938,0.01480400,0.00003083,0.01483483
652,9.65220273,0.02009552,9.67229825,0.01480400,0.00003083,0.01483482
653,9.66700260,0.02012452,9.68712712,0.01480399,0.00003082,0.01483481
654,9.68180247,0.02015352,9.70195599,0.01480398,0.00003082,0.01483480
655,9.69660234,0.02018252,9.71678486,0.01480398,0.00003082,0.01483479
656,9.71140221,0.02021152,9.73161373,0.01480397,0.00003082,0.01483478
657,9.72620208,0.02024052,9.74644260,0.01480397,0.00003081,0.01483477
658,9.74100195,0.02026952,9.76127147,0.01480396,0.00003081,0.01483476
659,9.75580182,0.02029852,9.77610034,0.01480395,0.00003081,0.01483476
660,9.77060169,0.02032752,9.79092921,0.01480395,0.00003080,0.01483475
661,9.78540156,0.02035652,9.80575808,0.01480394,0.00003080,0.01483474
662,9.80020143,0.02038552,9.82058695,0.01480393,0.00003080,0.01483473
663,9.81500130,0.02041452,9.83541582,0.01480393,0.00003080,0.01483472
664,9.82980117,0.02044352,9.85024469,0.01480392,0.00003079,0.01483471
665,9.84460104,0.02047252,9.86507356,0.01480392,0.00003079,0.01483470
666,9.85940091,0.02050152,9.87990243,0.01480391,0.00003079,0.01483469
667,9.87420078,0.02053052,9.89473130,0.01480390,0.00003079,0.01483468
668,9.88900065,0.02055952,9.90956017,0.01480390,0.00003078,0.01483468
669,9.90380052,0.02058852,9.92438904,0.01480389,0.00003078,0.01483467
670,9.91860039,0.02061752,9.93921791,0.01480389,0.00003078,0.01483466
671,9.93340026,0.02064652,9.95404678,0.01480388,0.00003077,0.01483465
672,9.94820013,0.02067552,9.96887565,0.01480387,0.00003077,0.01483464
673,9.96300000,0.02070452,9.98370452,0.01480387,0.00003077,0.01483463
674,9.97779987,0.02073352,9.99853339,0.01480386,0.00003077,0.01483462
